sourceTypeID,roadTypeID,hourDayID,avgSpeedBinID,avgSpeedFraction
32,4,195,7,0.0290784
32,4,195,8,0.0255182
32,4,195,9,0.0250972
32,4,195,10,0.0291644
32,4,195,11,0.0455505
32,4,195,12,0.0926311
32,4,195,13,0.178223
32,4,195,14,0.201089
32,4,195,15,0.120082
32,4,195,16,0.0504621
32,4,202,1,0.00938448
32,4,202,2,0.0098998
32,4,202,3,0.010005
32,4,202,4,0.00795751
32,4,202,5,0.00701381
32,4,202,6,0.00760753
32,4,202,7,0.0071193
32,4,202,8,0.00800304
32,4,202,9,0.0103098
32,4,202,10,0.0184338
32,4,202,11,0.0403235
32,4,202,12,0.107669
32,4,202,13,0.236921
32,4,202,14,0.282325
32,4,202,15,0.17132
32,4,202,16,0.0657064
32,4,205,1,0.00935448
32,4,205,2,0.0142725
32,4,205,3,0.0154231
32,4,205,4,0.0146676
32,4,205,5,0.0135407
32,4,205,6,0.0125033
32,4,205,7,0.0117561
32,4,205,8,0.0120975
32,4,205,9,0.0140137
32,4,205,10,0.0215962
32,4,205,11,0.0445874
32,4,205,12,0.111568
32,4,205,13,0.230898
32,4,205,14,0.260074
32,4,205,15,0.153261
32,4,205,16,0.0603865
32,4,212,1,0.0093705
32,4,212,2,0.00760543
32,4,212,3,0.00688065
32,4,212,4,0.00477488
32,4,212,5,0.0044962
32,4,212,6,0.00454968
32,4,212,7,0.00511496
32,4,212,8,0.00587362
32,4,212,9,0.00905374
32,4,212,10,0.0191576
32,4,212,11,0.0441912
32,4,212,12,0.121439
32,4,212,13,0.256544
32,4,212,14,0.282632
32,4,212,15,0.159552
32,4,212,16,0.0587643
32,4,215,1,0.01041
32,4,215,2,0.0092943
32,4,215,3,0.00686528
32,4,215,4,0.00558099
32,4,215,5,0.00465306
32,4,215,6,0.0046833
32,4,215,7,0.00498383
32,4,215,8,0.00649898
32,4,215,9,0.0102954
32,4,215,10,0.0190852
32,4,215,11,0.0458385
32,4,215,12,0.127964
32,4,215,13,0.26217
32,4,215,14,0.275978
32,4,215,15,0.152224
32,4,215,16,0.0534761
32,4,222,1,0.0120119
32,4,222,2,0.00804612
32,4,222,3,0.00511821
32,4,222,4,0.00384017
32,4,222,5,0.00347377
32,4,222,6,0.00338073
32,4,222,7,0.00404426
32,4,222,8,0.00641793
32,4,222,9,0.00985029
32,4,222,10,0.0188001
32,4,222,11,0.0448096
32,4,222,12,0.128212
32,4,222,13,0.263531
32,4,222,14,0.28275
32,4,222,15,0.151823
32,4,222,16,0.0538909
32,4,225,1,0.0141581
32,4,225,2,0.0110024
32,4,225,3,0.00592502
32,4,225,4,0.00412946
32,4,225,5,0.00331996
32,4,225,6,0.00343844
32,4,225,7,0.0041327
32,4,225,8,0.00613691
32,4,225,9,0.00957939
32,4,225,10,0.0197035
32,4,225,11,0.0470433
32,4,225,12,0.132188
32,4,225,13,0.271895
32,4,225,14,0.276504
32,4,225,15,0.144167
32,4,225,16,0.0466775
32,4,232,1,0.0129189
32,4,232,2,0.00890287
32,4,232,3,0.00529076
32,4,232,4,0.0038437
32,4,232,5,0.00272799
32,4,232,6,0.00296552
32,4,232,7,0.00367368
32,4,232,8,0.00502125
32,4,232,9,0.0079928
32,4,232,10,0.0172386
32,4,232,11,0.0433212
32,4,232,12,0.121544
32,4,232,13,0.271169
32,4,232,14,0.2891
32,4,232,15,0.152022
32,4,232,16,0.0522674
32,4,235,1,0.0171757
32,4,235,2,0.0140193
32,4,235,3,0.00665429
32,4,235,4,0.00457769
32,4,235,5,0.00334998
32,4,235,6,0.00323619
32,4,235,7,0.00388249
32,4,235,8,0.0060078
32,4,235,9,0.0094287
32,4,235,10,0.0191809
32,4,235,11,0.0438554
32,4,235,12,0.122993
32,4,235,13,0.266732
32,4,235,14,0.28408
32,4,235,15,0.147528
32,4,235,16,0.0472986
32,4,242,1,0.0141764
32,4,242,2,0.0066167
32,4,242,3,0.00361914
32,4,242,4,0.00250856
32,4,242,5,0.00220712
32,4,242,6,0.00248754
32,4,242,7,0.00265485
32,4,242,8,0.00422254
32,4,242,9,0.00771791
32,4,242,10,0.0172822
32,4,242,11,0.0429391
32,4,242,12,0.121828
32,4,242,13,0.263855
32,4,242,14,0.296642
32,4,242,15,0.155222
32,4,242,16,0.0560207
32,4,245,1,0.0195663
32,4,245,2,0.0118345
32,4,245,3,0.00535182
32,4,245,4,0.00315419
32,4,245,5,0.00284975
32,4,245,6,0.00250766
32,4,245,7,0.00337768
32,4,245,8,0.00481499
32,4,245,9,0.00861336
32,4,245,10,0.0172604
32,4,245,11,0.0430339
32,4,245,12,0.124729
32,4,245,13,0.268965
32,4,245,14,0.286943
32,4,245,15,0.149914
32,4,245,16,0.0470835
32,5,12,1,0.112781
32,5,12,2,0.0606515
32,5,12,3,0.0632843
32,5,12,4,0.0763846
32,5,12,5,0.0893287
32,5,12,6,0.0980641
32,5,12,7,0.0948349
32,5,12,8,0.0874473
32,5,12,9,0.0719076
32,5,12,10,0.0561947
32,5,12,11,0.0436802
32,5,12,12,0.0429113
32,5,12,13,0.0433395
32,5,12,14,0.0294474
32,5,12,15,0.0171072
32,5,12,16,0.0126364
32,5,15,1,0.121295
32,5,15,2,0.0598853
32,5,15,3,0.0584585
32,5,15,4,0.0699424
32,5,15,5,0.0816064
32,5,15,6,0.0916937
32,5,15,7,0.0919084
32,5,15,8,0.0857591
32,5,15,9,0.0720054
32,5,15,10,0.059397
32,5,15,11,0.047984
32,5,15,12,0.0479787
32,5,15,13,0.0488193
32,5,15,14,0.0339382
32,5,15,15,0.017158
32,5,15,16,0.0121705
32,5,22,1,0.117487
32,5,22,2,0.0598016
32,5,22,3,0.0591074
32,5,22,4,0.07304
32,5,22,5,0.0874834
32,5,22,6,0.096587
32,5,22,7,0.0962896
32,5,22,8,0.0872473
32,5,22,9,0.0729691
32,5,22,10,0.0579196
32,5,22,11,0.0449693
32,5,22,12,0.0446442
32,5,22,13,0.0432525
32,5,22,14,0.0311606
32,5,22,15,0.0158037
32,5,22,16,0.0122376
32,5,25,1,0.123121
32,5,25,2,0.059643
32,5,25,3,0.0571994
32,5,25,4,0.0670867
32,5,25,5,0.0796128
32,5,25,6,0.0897701
32,5,25,7,0.0921676
32,5,25,8,0.0856164
32,5,25,9,0.0731763
32,5,25,10,0.0601235
32,5,25,11,0.0494094
32,5,25,12,0.0489394
32,5,25,13,0.0504592
32,5,25,14,0.035063
32,5,25,15,0.0166593
32,5,25,16,0.0119526
32,5,32,1,0.120709
32,5,32,2,0.0585442
32,5,32,3,0.0594612
32,5,32,4,0.0716322
32,5,32,5,0.085448
32,5,32,6,0.0915673
32,5,32,7,0.0944219
32,5,32,8,0.0873419
32,5,32,9,0.0723489
32,5,32,10,0.0588765
32,5,32,11,0.0449367
32,5,32,12,0.045989
32,5,32,13,0.0474004
32,5,32,14,0.0322648
32,5,32,15,0.0170192
32,5,32,16,0.012039
32,5,35,1,0.121782
32,5,35,2,0.057935
32,5,35,3,0.055304
32,5,35,4,0.0659708
32,5,35,5,0.0783298
32,5,35,6,0.0887073
32,5,35,7,0.0922202
32,5,35,8,0.0844635
32,5,35,9,0.0735951
32,5,35,10,0.0619421
32,5,35,11,0.0506924
32,5,35,12,0.05065
32,5,35,13,0.0531659
32,5,35,14,0.0374942
32,5,35,15,0.01672
32,5,35,16,0.0110276
32,5,42,1,0.114806
32,5,42,2,0.0556499
32,5,42,3,0.054864
32,5,42,4,0.0719332
32,5,42,5,0.0841399
32,5,42,6,0.0926728
32,5,42,7,0.0966714
32,5,42,8,0.0873337
32,5,42,9,0.0738319
32,5,42,10,0.0607477
32,5,42,11,0.0485015
32,5,42,12,0.0481862
32,5,42,13,0.0483415
32,5,42,14,0.03307
32,5,42,15,0.0169983
32,5,42,16,0.0122517
32,5,45,1,0.114271
32,5,45,2,0.0523186
32,5,45,3,0.0517603
32,5,45,4,0.0632953
32,5,45,5,0.0782238
32,5,45,6,0.0900673
32,5,45,7,0.0916715
32,5,45,8,0.0854286
32,5,45,9,0.0753703
32,5,45,10,0.0635885
32,5,45,11,0.0537994
32,5,45,12,0.0524953
32,5,45,13,0.0571873
32,5,45,14,0.0399454
32,5,45,15,0.0188783
32,5,45,16,0.0116994
32,5,52,1,0.108413
32,5,52,2,0.050444
32,5,52,3,0.0529047
32,5,52,4,0.069269
32,5,52,5,0.0842061
32,5,52,6,0.091473
32,5,52,7,0.0959036
32,5,52,8,0.0896484
32,5,52,9,0.0754112
32,5,52,10,0.0620897
32,5,52,11,0.0502933
32,5,52,12,0.0492632
32,5,52,13,0.0495384
32,5,52,14,0.0378958
32,5,52,15,0.0199533
32,5,52,16,0.0132933
32,5,55,1,0.0998564
32,5,55,2,0.0442857
32,5,55,3,0.0471965
32,5,55,4,0.0634005
32,5,55,5,0.0801619
32,5,55,6,0.09145
32,5,55,7,0.0957523
32,5,55,8,0.0911699
32,5,55,9,0.0792184
32,5,55,10,0.065779
32,5,55,11,0.0536901
32,5,55,12,0.0517039
32,5,55,13,0.0526928
32,5,55,14,0.0426819
32,5,55,15,0.0252733
32,5,55,16,0.0156873
32,5,62,1,0.0993048
32,5,62,2,0.0431406
32,5,62,3,0.0488422
32,5,62,4,0.06649
32,5,62,5,0.0834299
32,5,62,6,0.0943909
32,5,62,7,0.09945
32,5,62,8,0.0914164
32,5,62,9,0.0780602
32,5,62,10,0.0650015
32,5,62,11,0.053331
32,5,62,12,0.0489571
32,5,62,13,0.0490071
32,5,62,14,0.0401278
32,5,62,15,0.023331
32,5,62,16,0.0157195
32,5,65,1,0.0850409
32,5,65,2,0.0385098
32,5,65,3,0.0458179
32,5,65,4,0.06482
32,5,65,5,0.0838414
32,5,65,6,0.0966869
32,5,65,7,0.100875
32,5,65,8,0.0955644
32,5,65,9,0.0815881
32,5,65,10,0.0660374
32,5,65,11,0.0534704
32,5,65,12,0.0489688
32,5,65,13,0.0500227
32,5,65,14,0.0435835
32,5,65,15,0.0282123
32,5,65,16,0.0169601
32,5,72,1,0.0951689
32,5,72,2,0.0418819
32,5,72,3,0.0505503
32,5,72,4,0.0683284
32,5,72,5,0.0885914
32,5,72,6,0.0978878
32,5,72,7,0.103133
32,5,72,8,0.0957606
32,5,72,9,0.0809434
32,5,72,10,0.0629829
32,5,72,11,0.0500404
32,5,72,12,0.0439311
32,5,72,13,0.0436464
32,5,72,14,0.0378716
32,5,72,15,0.0244038
32,5,72,16,0.0148777
32,5,75,1,0.0892862
32,5,75,2,0.0515207
32,5,75,3,0.0610585
32,5,75,4,0.0814055
32,5,75,5,0.0987199
32,5,75,6,0.10497
32,5,75,7,0.103191
32,5,75,8,0.0927042
32,5,75,9,0.0759527
32,5,75,10,0.0581255
32,5,75,11,0.0438843
32,5,75,12,0.0389092
32,5,75,13,0.0379287
32,5,75,14,0.0320949
32,5,75,15,0.0192895
32,5,75,16,0.0109595
32,5,82,1,0.114399
32,5,82,2,0.0514441
32,5,82,3,0.0579735
32,5,82,4,0.077236
32,5,82,5,0.0957863
32,5,82,6,0.102013
32,5,82,7,0.10203
32,5,82,8,0.0926783
32,5,82,9,0.0765143
32,5,82,10,0.0567074
32,5,82,11,0.0410835
32,5,82,12,0.0336981
32,5,82,13,0.0344267
32,5,82,14,0.0310406
32,5,82,15,0.020078
32,5,82,16,0.0128907
32,5,85,1,0.112924
32,5,85,2,0.0832544
32,5,85,3,0.0895389
32,5,85,4,0.104378
32,5,85,5,0.112291
32,5,85,6,0.107328
32,5,85,7,0.0950657
32,5,85,8,0.0780988
32,5,85,9,0.0592794
32,5,85,10,0.0419351
32,5,85,11,0.0299402
32,5,85,12,0.0257998
32,5,85,13,0.0239434
32,5,85,14,0.0187338
32,5,85,15,0.0103563
32,5,85,16,0.00713435
32,5,92,1,0.139338
32,5,92,2,0.0615039
32,5,92,3,0.0678605
32,5,92,4,0.0854938
32,5,92,5,0.100013
32,5,92,6,0.102804
32,5,92,7,0.0995037
32,5,92,8,0.0879795
32,5,92,9,0.0703799
32,5,92,10,0.0495956
32,5,92,11,0.0341176
32,5,92,12,0.0274379
32,5,92,13,0.0270744
32,5,92,14,0.0231712
32,5,92,15,0.0136944
32,5,92,16,0.0100327
32,5,95,1,0.133262
32,5,95,2,0.0866228
32,5,95,3,0.0893889
32,5,95,4,0.103324
32,5,95,5,0.110097
32,5,95,6,0.104912
32,5,95,7,0.0930831
32,5,95,8,0.0761969
32,5,95,9,0.0571502
32,5,95,10,0.0397636
32,5,95,11,0.0277431
32,5,95,12,0.0239453
32,5,95,13,0.0220977
32,5,95,14,0.0169988
32,5,95,15,0.00866362
32,5,95,16,0.00674987
32,5,102,1,0.151376
32,5,102,2,0.068726
32,5,102,3,0.0766406
32,5,102,4,0.093525
32,5,102,5,0.104912
32,5,102,6,0.102726
32,5,102,7,0.0943062
32,5,102,8,0.0808171
32,5,102,9,0.0625559
32,5,102,10,0.0436885
32,5,102,11,0.0297336
32,5,102,12,0.0244669
32,5,102,13,0.024282
32,5,102,14,0.0210459
32,5,102,15,0.0120684
32,5,102,16,0.00913101
32,5,105,1,0.143354
32,5,105,2,0.0782159
32,5,105,3,0.0830921
32,5,105,4,0.0998245
32,5,105,5,0.108366
32,5,105,6,0.104011
32,5,105,7,0.0932913
32,5,105,8,0.077025
32,5,105,9,0.0579441
32,5,105,10,0.0405036
32,5,105,11,0.0284683
32,5,105,12,0.0254641
32,5,105,13,0.0245626
32,5,105,14,0.0191442
32,5,105,15,0.00953989
32,5,105,16,0.00719341
32,5,112,1,0.152838
32,5,112,2,0.0737004
32,5,112,3,0.081833
32,5,112,4,0.0982055
32,5,112,5,0.106707
32,5,112,6,0.102867
32,5,112,7,0.0927402
32,5,112,8,0.0775997
32,5,112,9,0.0592877
32,5,112,10,0.0411887
32,5,112,11,0.0277184
32,5,112,12,0.0230937
32,5,112,13,0.0230793
32,5,112,14,0.0194637
32,5,112,15,0.0110343
32,5,112,16,0.00864404
32,5,115,1,0.14785
32,5,115,2,0.0765976
32,5,115,3,0.0834648
32,5,115,4,0.100818
32,5,115,5,0.108831
32,5,115,6,0.103696
32,5,115,7,0.0926522
32,5,115,8,0.0759089
32,5,115,9,0.0570671
32,5,115,10,0.0396757
32,5,115,11,0.0277811
32,5,115,12,0.0250142
32,5,115,13,0.0243839
32,5,115,14,0.0193465
32,5,115,15,0.00973251
32,5,115,16,0.00718086
32,5,122,1,0.151008
32,5,122,2,0.0757805
32,5,122,3,0.0850851
32,5,122,4,0.101396
32,5,122,5,0.108556
32,5,122,6,0.102771
32,5,122,7,0.0921059
32,5,122,8,0.0771805
32,5,122,9,0.0576896
32,5,122,10,0.0396575
32,5,122,11,0.0270753
32,5,122,12,0.0223266
32,5,122,13,0.0223294
32,5,122,14,0.0185751
32,5,122,15,0.0105861
32,5,122,16,0.00787762
32,5,125,1,0.146757
32,5,125,2,0.0790201
32,5,125,3,0.0875327
32,5,125,4,0.104802
32,5,125,5,0.111341
32,5,125,6,0.103994
32,5,125,7,0.091212
32,5,125,8,0.0739014
32,5,125,9,0.0547333
32,5,125,10,0.037825
32,5,125,11,0.0264344
32,5,125,12,0.0238248
32,5,125,13,0.0233389
32,5,125,14,0.0186623
32,5,125,15,0.00949296
32,5,125,16,0.00712773
32,5,132,1,0.146896
32,5,132,2,0.078919
32,5,132,3,0.0873156
32,5,132,4,0.102886
32,5,132,5,0.109042
32,5,132,6,0.102779
32,5,132,7,0.0915307
32,5,132,8,0.0761804
32,5,132,9,0.0573519
32,5,132,10,0.0394766
32,5,132,11,0.0262573
32,5,132,12,0.0219864
32,5,132,13,0.0217556
32,5,132,14,0.0185987
32,5,132,15,0.0107772
32,5,132,16,0.00824689
32,5,135,1,0.143908
32,5,135,2,0.0824495
32,5,135,3,0.0911496
32,5,135,4,0.107485
32,5,135,5,0.11235
32,5,135,6,0.103606
32,5,135,7,0.0898601
32,5,135,8,0.0722307
32,5,135,9,0.0532929
32,5,135,10,0.0366956
32,5,135,11,0.0258294
32,5,135,12,0.0233785
32,5,135,13,0.0230438
32,5,135,14,0.0183216
32,5,135,15,0.00943327
32,5,135,16,0.00696596
32,5,142,1,0.147201
32,5,142,2,0.0794733
32,5,142,3,0.0866344
32,5,142,4,0.101548
32,5,142,5,0.108305
32,5,142,6,0.102369
32,5,142,7,0.0913576
32,5,142,8,0.0760846
32,5,142,9,0.0579183
32,5,142,10,0.0397587
32,5,142,11,0.0267067
32,5,142,12,0.022139
32,5,142,13,0.022154
32,5,142,14,0.01892
32,5,142,15,0.0110746
32,5,142,16,0.00835544
32,5,145,1,0.142971
32,5,145,2,0.0813604
32,5,145,3,0.0898598
32,5,145,4,0.106361
32,5,145,5,0.111759
32,5,145,6,0.103734
32,5,145,7,0.090489
32,5,145,8,0.0733072
32,5,145,9,0.0542713
32,5,145,10,0.0373076
32,5,145,11,0.0262357
32,5,145,12,0.0236318
32,5,145,13,0.0233824
32,5,145,14,0.0187122
32,5,145,15,0.00955949
32,5,145,16,0.00705747
32,5,152,1,0.149325
32,5,152,2,0.0765908
32,5,152,3,0.0846679
32,5,152,4,0.100448
32,5,152,5,0.107161
32,5,152,6,0.101838
32,5,152,7,0.0917636
32,5,152,8,0.0767225
32,5,152,9,0.0589527
32,5,152,10,0.0412108
32,5,152,11,0.0279813
32,5,152,12,0.0224739
32,5,152,13,0.022361
32,5,152,14,0.0188125
32,5,152,15,0.0114908
32,5,152,16,0.00819906
32,5,155,1,0.137412
32,5,155,2,0.08167
32,5,155,3,0.0912907
32,5,155,4,0.108427
32,5,155,5,0.113451
32,5,155,6,0.104589
32,5,155,7,0.0906901
32,5,155,8,0.0727437
32,5,155,9,0.0538408
32,5,155,10,0.0370179
32,5,155,11,0.0260826
32,5,155,12,0.0233155
32,5,155,13,0.0232419
32,5,155,14,0.019115
32,5,155,15,0.00991687
32,5,155,16,0.00719537
32,5,162,1,0.146648
32,5,162,2,0.0730727
32,5,162,3,0.0819906
32,5,162,4,0.098449
32,5,162,5,0.106014
32,5,162,6,0.102455
32,5,162,7,0.0924674
32,5,162,8,0.0784837
32,5,162,9,0.0611869
32,5,162,10,0.0430205
32,5,162,11,0.0286926
32,5,162,12,0.0236425
32,5,162,13,0.0235029
32,5,162,14,0.019787
32,5,162,15,0.0119586
32,5,162,16,0.00862825
32,5,165,1,0.131382
32,5,165,2,0.0867409
32,5,165,3,0.0949197
32,5,165,4,0.110036
32,5,165,5,0.113784
32,5,165,6,0.104232
32,5,165,7,0.0899556
32,5,165,8,0.0724575
32,5,165,9,0.0538218
32,5,165,10,0.0370256
32,5,165,11,0.0258959
32,5,165,12,0.0225441
32,5,165,13,0.0221085
32,5,165,14,0.0182707
32,5,165,15,0.00989909
32,5,165,16,0.00692636
32,5,172,1,0.139443
32,5,172,2,0.0681476
32,5,172,3,0.078218
32,5,172,4,0.0959932
32,5,172,5,0.106002
32,5,172,6,0.103426
32,5,172,7,0.0954043
32,5,172,8,0.0824569
32,5,172,9,0.0638626
32,5,172,10,0.0446962
32,5,172,11,0.0306534
32,5,172,12,0.0246786
32,5,172,13,0.0241285
32,5,172,14,0.0210503
32,5,172,15,0.0127715
32,5,172,16,0.00906787
32,5,175,1,0.126063
32,5,175,2,0.0912539
32,5,175,3,0.0961981
32,5,175,4,0.109907
32,5,175,5,0.113779
32,5,175,6,0.105162
32,5,175,7,0.0914368
32,5,175,8,0.0741682
32,5,175,9,0.0550385
32,5,175,10,0.037689
32,5,175,11,0.0258716
32,5,175,12,0.0214573
32,5,175,13,0.0201272
32,5,175,14,0.0162521
32,5,175,15,0.00918669
32,5,175,16,0.00641084
32,5,182,1,0.12656
32,5,182,2,0.0658575
32,5,182,3,0.0765469
32,5,182,4,0.0956275
32,5,182,5,0.106223
32,5,182,6,0.10461
32,5,182,7,0.0980089
32,5,182,8,0.0834741
32,5,182,9,0.065346
32,5,182,10,0.0465129
32,5,182,11,0.0325219
32,5,182,12,0.0267015
32,5,182,13,0.0265794
32,5,182,14,0.0225745
32,5,182,15,0.0135822
32,5,182,16,0.0092736
32,5,185,1,0.120728
32,5,185,2,0.103223
32,5,185,3,0.101778
32,5,185,4,0.110612
32,5,185,5,0.112817
32,5,185,6,0.103729
32,5,185,7,0.0895979
32,5,185,8,0.0723221
32,5,185,9,0.053809
32,5,185,10,0.0369546
32,5,185,11,0.0252915
32,5,185,12,0.02078
32,5,185,13,0.0189346
32,5,185,14,0.0149434
32,5,185,15,0.00838709
32,5,185,16,0.00609166
32,5,192,1,0.118815
32,5,192,2,0.0635375
32,5,192,3,0.0743905
32,5,192,4,0.0936442
32,5,192,5,0.106035
32,5,192,6,0.105819
32,5,192,7,0.0985977
32,5,192,8,0.0843616
32,5,192,9,0.0668171
32,5,192,10,0.0475882
32,5,192,11,0.0335478
32,5,192,12,0.0289456
32,5,192,13,0.0286405
32,5,192,14,0.024334
32,5,192,15,0.0148394
32,5,192,16,0.0100866
32,5,195,1,0.11092
32,5,195,2,0.0777365
32,5,195,3,0.0850613
32,5,195,4,0.101067
32,5,195,5,0.110358
32,5,195,6,0.107285
32,5,195,7,0.0971572
32,5,195,8,0.0816007
32,5,195,9,0.0622905
32,5,195,10,0.0438967
32,5,195,11,0.0308568
32,5,195,12,0.0266829
32,5,195,13,0.025525
32,5,195,14,0.0202991
32,5,195,15,0.0115223
32,5,195,16,0.00774172
32,5,202,1,0.108399
32,5,202,2,0.0604092
32,5,202,3,0.0722821
32,5,202,4,0.0913188
32,5,202,5,0.104969
32,5,202,6,0.106503
32,5,202,7,0.10005
32,5,202,8,0.0856617
32,5,202,9,0.0674224
32,5,202,10,0.0486448
32,5,202,11,0.0359035
32,5,202,12,0.0316336
32,5,202,13,0.0325411
32,5,202,14,0.0269197
32,5,202,15,0.0159658
32,5,202,16,0.0113763
32,5,205,1,0.100775
32,5,205,2,0.0596202
32,5,205,3,0.0719446
32,5,205,4,0.0921997
32,5,205,5,0.107216
32,5,205,6,0.108825
32,5,205,7,0.101664
32,5,205,8,0.0874687
32,5,205,9,0.0678514
32,5,205,10,0.0488973
32,5,205,11,0.035684
32,5,205,12,0.0328716
32,5,205,13,0.0328103
32,5,205,14,0.0266784
32,5,205,15,0.0156382
32,5,205,16,0.00985525
32,5,212,1,0.107534
32,5,212,2,0.0598934
32,5,212,3,0.0688076
32,5,212,4,0.088669
32,5,212,5,0.101708
32,5,212,6,0.105441
32,5,212,7,0.0993249
32,5,212,8,0.0860154
32,5,212,9,0.0683834
32,5,212,10,0.0505664
32,5,212,11,0.0367251
32,5,212,12,0.0346729
32,5,212,13,0.0361557
32,5,212,14,0.0295466
32,5,212,15,0.0161138
32,5,212,16,0.0104434
32,5,215,1,0.0987415
32,5,215,2,0.0549831
32,5,215,3,0.0675715
32,5,215,4,0.088338
32,5,215,5,0.104138
32,5,215,6,0.107635
32,5,215,7,0.10243
32,5,215,8,0.0884801
32,5,215,9,0.0693391
32,5,215,10,0.0510932
32,5,215,11,0.0381052
32,5,215,12,0.036629
32,5,215,13,0.0373059
32,5,215,14,0.0292943
32,5,215,15,0.0158062
32,5,215,16,0.0101093
32,5,222,1,0.110354
32,5,222,2,0.0608696
32,5,222,3,0.0686905
32,5,222,4,0.0851488
32,5,222,5,0.0983991
32,5,222,6,0.101304
32,5,222,7,0.0983031
32,5,222,8,0.0856469
32,5,222,9,0.0679436
32,5,222,10,0.0512074
32,5,222,11,0.039253
32,5,222,12,0.0374034
32,5,222,13,0.0384059
32,5,222,14,0.0293363
32,5,222,15,0.0164191
32,5,222,16,0.0113156
32,5,225,1,0.101766
32,5,225,2,0.0552857
32,5,225,3,0.0647695
32,5,225,4,0.0832379
32,5,225,5,0.0987282
32,5,225,6,0.104126
32,5,225,7,0.100838
32,5,225,8,0.0883734
32,5,225,9,0.0700985
32,5,225,10,0.0529506
32,5,225,11,0.0405169
32,5,225,12,0.0399985
32,5,225,13,0.041853
32,5,225,14,0.0309771
32,5,225,15,0.0162583
32,5,225,16,0.0102214
32,5,232,1,0.114538
32,5,232,2,0.0614242
32,5,232,3,0.0661398
32,5,232,4,0.0810295
32,5,232,5,0.094622
32,5,232,6,0.0990221
32,5,232,7,0.0962564
32,5,232,8,0.087038
32,5,232,9,0.0684757
32,5,232,10,0.0533115
32,5,232,11,0.0398485
32,5,232,12,0.0383819
32,5,232,13,0.0404682
32,5,232,14,0.0303206
32,5,232,15,0.016656
32,5,232,16,0.0124677
32,5,235,1,0.107172
32,5,235,2,0.0553226
32,5,235,3,0.0615022
32,5,235,4,0.0773353
32,5,235,5,0.0927426
32,5,235,6,0.100233
32,5,235,7,0.0981474
32,5,235,8,0.0884174
32,5,235,9,0.0715056
32,5,235,10,0.0549921
32,5,235,11,0.0431395
32,5,235,12,0.0430198
32,5,235,13,0.0449025
32,5,235,14,0.0332403
32,5,235,15,0.0172117
32,5,235,16,0.0111158
32,5,242,1,0.121505
32,5,242,2,0.0623851
32,5,242,3,0.0648377
32,5,242,4,0.0772587
32,5,242,5,0.0906993
32,5,242,6,0.0944016
32,5,242,7,0.0958051
32,5,242,8,0.0854065
32,5,242,9,0.0697908
32,5,242,10,0.0544499
32,5,242,11,0.0421915
32,5,242,12,0.0395859
32,5,242,13,0.0393479
32,5,242,14,0.0327306
32,5,242,15,0.0167126
32,5,242,16,0.0128919
32,5,245,1,0.111101
32,5,245,2,0.0580202
32,5,245,3,0.0597615
32,5,245,4,0.0740937
32,5,245,5,0.0875234
32,5,245,6,0.0954493
32,5,245,7,0.0955179
32,5,245,8,0.0876397
32,5,245,9,0.0727365
32,5,245,10,0.0579358
32,5,245,11,0.045528
32,5,245,12,0.0453875
32,5,245,13,0.0468187
32,5,245,14,0.0332457
32,5,245,15,0.0174374
32,5,245,16,0.011804
41,2,12,1,0.00442417
41,2,12,2,0.00155569
41,2,12,3,0.000626537
41,2,12,4,0.00053163
41,2,12,5,0.000833476
41,2,12,6,0.00141182
41,2,12,7,0.00216024
41,2,12,8,0.00377538
41,2,12,9,0.004394
41,2,12,10,0.00747352
41,2,12,11,0.0164209
41,2,12,12,0.0456493
41,2,12,13,0.14352
41,2,12,14,0.312365
41,2,12,15,0.318202
41,2,12,16,0.136657
41,2,15,1,0.00631344
41,2,15,2,0.00278124
41,2,15,3,0.000995472
41,2,15,4,0.000674868
41,2,15,5,0.000732433
41,2,15,6,0.0013058
41,2,15,7,0.00231069
41,2,15,8,0.00349162
41,2,15,9,0.00536506
41,2,15,10,0.00914831
41,2,15,11,0.0194459
41,2,15,12,0.0495555
41,2,15,13,0.156219
41,2,15,14,0.327643
41,2,15,15,0.301419
41,2,15,16,0.112599
41,2,22,1,0.00330524
41,2,22,2,0.0011101
41,2,22,3,0.000660617
41,2,22,4,0.000553713
41,2,22,5,0.000826128
41,2,22,6,0.00116649
41,2,22,7,0.0021734
41,2,22,8,0.00365407
41,2,22,9,0.00661369
41,2,22,10,0.00862871
41,2,22,11,0.0181442
41,2,22,12,0.048768
41,2,22,13,0.140977
41,2,22,14,0.313278
41,2,22,15,0.322055
41,2,22,16,0.128085
41,2,25,1,0.0072786
41,2,25,2,0.00323394
41,2,25,3,0.000860752
41,2,25,4,0.000747329
41,2,25,5,0.000684039
41,2,25,6,0.00129024
41,2,25,7,0.00230258
41,2,25,8,0.00349235
41,2,25,9,0.00598148
41,2,25,10,0.00981249
41,2,25,11,0.0188382
41,2,25,12,0.0490598
41,2,25,13,0.152864
41,2,25,14,0.333456
41,2,25,15,0.297956
41,2,25,16,0.112142
41,2,32,1,0.00521467
41,2,32,2,0.000817646
41,2,32,3,0.000529187
41,2,32,4,0.00047539
41,2,32,5,0.00113042
41,2,32,6,0.00134145
41,2,32,7,0.00266924
41,2,32,8,0.00314532
41,2,32,9,0.0050072
41,2,32,10,0.00942039
41,2,32,11,0.0182212
41,2,32,12,0.0464648
41,2,32,13,0.142925
