sourceTypeModelYearID,sourceTypeID,modelYearID,fuelTypeID,engTechID,regClassID,stmyFuelEngFraction,stmyFraction
611959,61,1959,1,1,47,0,0
611959,61,1959,2,1,46,0,0
611959,61,1959,2,1,47,1,0.914637994438502
611959,61,1959,2,1,49,0,0
611959,61,1959,3,1,47,1,0
611959,61,1959,9,30,46,0,0
611959,61,1959,9,30,47,1,0
611959,61,1959,9,40,46,0,0
611959,61,1959,9,40,47,1,0
611960,61,1960,1,1,46,1,0.0853620055614983
611960,61,1960,1,1,47,0,0
611960,61,1960,2,1,46,0,0
611960,61,1960,2,1,47,1,0.914637994438502
611960,61,1960,2,1,49,0,0
611960,61,1960,3,1,47,1,0
611960,61,1960,9,30,46,0,0
611960,61,1960,9,30,47,1,0
611960,61,1960,9,40,46,0,0
611960,61,1960,9,40,47,1,0
611961,61,1961,1,1,46,1,0.0853620055614983
611961,61,1961,1,1,47,0,0
611961,61,1961,2,1,46,0,0
611961,61,1961,2,1,47,1,0.914637994438502
611961,61,1961,2,1,49,0,0
611961,61,1961,3,1,47,1,0
611961,61,1961,9,30,46,0,0
611961,61,1961,9,30,47,1,0
611961,61,1961,9,40,46,0,0
611961,61,1961,9,40,47,1,0
611962,61,1962,1,1,46,1,0.0853620055614983
611962,61,1962,1,1,47,0,0
611962,61,1962,2,1,46,0,0
611962,61,1962,2,1,47,1,0.914637994438502
611962,61,1962,2,1,49,0,0
611962,61,1962,3,1,47,1,0
611962,61,1962,9,30,46,0,0
611962,61,1962,9,30,47,1,0
611962,61,1962,9,40,46,0,0
611962,61,1962,9,40,47,1,0
611963,61,1963,1,1,46,1,0.0853620055614983
611963,61,1963,1,1,47,0,0
611963,61,1963,2,1,46,0,0
611963,61,1963,2,1,47,1,0.914637994438502
611963,61,1963,2,1,49,0,0
611963,61,1963,3,1,47,1,0
611963,61,1963,9,30,46,0,0
611963,61,1963,9,30,47,1,0
611963,61,1963,9,40,46,0,0
611963,61,1963,9,40,47,1,0
611964,61,1964,1,1,46,1,0.0853620055614983
611964,61,1964,1,1,47,0,0
611964,61,1964,2,1,46,0,0
611964,61,1964,2,1,47,1,0.914637994438502
611964,61,1964,2,1,49,0,0
611964,61,1964,3,1,47,1,0
611964,61,1964,9,30,46,0,0
611964,61,1964,9,30,47,1,0
611964,61,1964,9,40,46,0,0
611964,61,1964,9,40,47,1,0
611965,61,1965,1,1,46,1,0.0853620055614983
611965,61,1965,1,1,47,0,0
611965,61,1965,2,1,46,0,0
611965,61,1965,2,1,47,1,0.914637994438502
611965,61,1965,2,1,49,0,0
611965,61,1965,3,1,47,1,0
611965,61,1965,9,30,46,0,0
611965,61,1965,9,30,47,1,0
611965,61,1965,9,40,46,0,0
611965,61,1965,9,40,47,1,0
611966,61,1966,1,1,46,1,0.0853620055614983
611966,61,1966,1,1,47,0,0
611966,61,1966,2,1,46,0,0
611966,61,1966,2,1,47,1,0.914637994438502
611966,61,1966,2,1,49,0,0
611966,61,1966,3,1,47,1,0
611966,61,1966,9,30,46,0,0
611966,61,1966,9,30,47,1,0
611966,61,1966,9,40,46,0,0
611966,61,1966,9,40,47,1,0
611967,61,1967,1,1,46,1,0.0853620055614983
611967,61,1967,1,1,47,0,0
611967,61,1967,2,1,46,0,0
611967,61,1967,2,1,47,1,0.914637994438502
611967,61,1967,2,1,49,0,0
611967,61,1967,3,1,47,1,0
611967,61,1967,9,30,46,0,0
611967,61,1967,9,30,47,1,0
611967,61,1967,9,40,46,0,0
611967,61,1967,9,40,47,1,0
611968,61,1968,1,1,46,1,0.0853620055614983
611968,61,1968,1,1,47,0,0
611968,61,1968,2,1,46,0,0
611968,61,1968,2,1,47,1,0.914637994438502
611968,61,1968,2,1,49,0,0
611968,61,1968,3,1,47,1,0
611968,61,1968,9,30,46,0,0
611968,61,1968,9,30,47,1,0
611968,61,1968,9,40,46,0,0
611968,61,1968,9,40,47,1,0
611969,61,1969,1,1,46,1,0.0853620055614983
611969,61,1969,1,1,47,0,0
611969,61,1969,2,1,46,0,0
611969,61,1969,2,1,47,1,0.914637994438502
611969,61,1969,2,1,49,0,0
611969,61,1969,3,1,47,1,0
611969,61,1969,9,30,46,0,0
611969,61,1969,9,30,47,1,0
611969,61,1969,9,40,46,0,0
611969,61,1969,9,40,47,1,0
611970,61,1970,1,1,46,1,0.0853620055614983
611970,61,1970,1,1,47,0,0
611970,61,1970,2,1,46,0,0
611970,61,1970,2,1,47,1,0.914637994438502
611970,61,1970,2,1,49,0,0
611970,61,1970,3,1,47,1,0
611970,61,1970,9,30,46,0,0
611970,61,1970,9,30,47,1,0
611970,61,1970,9,40,46,0,0
611970,61,1970,9,40,47,1,0
611971,61,1971,1,1,46,1,0.0853620288297673
611971,61,1971,1,1,47,0,0
611971,61,1971,2,1,46,0,0
611971,61,1971,2,1,47,1,0.914637971170233
611971,61,1971,2,1,49,0,0
611971,61,1971,3,1,47,1,0
611971,61,1971,9,30,46,0,0
611971,61,1971,9,30,47,1,0
611971,61,1971,9,40,46,0,0
611971,61,1971,9,40,47,1,0
611972,61,1972,1,1,46,1,0.0853620055614983
611972,61,1972,1,1,47,0,0
611972,61,1972,2,1,46,0,0
611972,61,1972,2,1,47,1,0.914637994438502
611972,61,1972,2,1,49,0,0
611972,61,1972,3,1,47,1,0
611972,61,1972,9,30,46,0,0
611972,61,1972,9,30,47,1,0
611972,61,1972,9,40,46,0,0
611972,61,1972,9,40,47,1,0
611973,61,1973,1,1,46,1,0.0853619968359007
611973,61,1973,1,1,47,0,0
611973,61,1973,2,1,46,0.0791160897408325,0.0723625823387068
611973,61,1973,2,1,47,0.920883910259167,0.842275420825393
611973,61,1973,2,1,49,0,0
611973,61,1973,3,1,47,1,0
611973,61,1973,9,30,46,0,0
611973,61,1973,9,30,47,1,0
611973,61,1973,9,40,46,0,0
611973,61,1973,9,40,47,1,0
611974,61,1974,1,1,46,1,0.0853620078883246
611974,61,1974,1,1,47,0,0
611974,61,1974,2,1,46,0.297209003484517,0.271838646184591
611974,61,1974,2,1,47,0.702790996515482,0.642799345927084
611974,61,1974,2,1,49,0,0
611974,61,1974,3,1,47,1,0
611974,61,1974,9,30,46,0,0
611974,61,1974,9,30,47,1,0
611974,61,1974,9,40,46,0,0
611974,61,1974,9,40,47,1,0
611975,61,1975,1,1,46,1,0.0853619834566545
611975,61,1975,1,1,47,0,0
611975,61,1975,2,1,46,0.0329662915116617,0.030152223481016
611975,61,1975,2,1,47,0.967033708488338,0.88448579306233
611975,61,1975,2,1,49,0,0
611975,61,1975,3,1,47,1,0
611975,61,1975,9,30,46,0,0
611975,61,1975,9,30,47,1,0
611975,61,1975,9,40,46,0,0
611975,61,1975,9,40,47,1,0
611976,61,1976,1,1,46,1,0.0853620043980852
611976,61,1976,1,1,47,0,0
611976,61,1976,2,1,46,0.12661899437578,0.115810543220994
611976,61,1976,2,1,47,0.873381005624219,0.798827452380921
611976,61,1976,2,1,49,0,0
611976,61,1976,3,1,47,1,0
611976,61,1976,9,30,46,0,0
611976,61,1976,9,30,47,1,0
611976,61,1976,9,40,46,0,0
611976,61,1976,9,40,47,1,0
611977,61,1977,1,1,46,1,0.0853620055614983
611977,61,1977,1,1,47,0,0
611977,61,1977,2,1,46,0.305741012096405,0.279642346121454
611977,61,1977,2,1,47,0.694258987903595,0.634995648317048
611977,61,1977,2,1,49,0,0
611977,61,1977,3,1,47,1,0
611977,61,1977,9,30,46,0,0
611977,61,1977,9,30,47,1,0
611977,61,1977,9,40,46,0,0
611977,61,1977,9,40,47,1,0
611978,61,1978,1,1,46,1,0.0853620043980852
611978,61,1978,1,1,47,0,0
611978,61,1978,2,1,46,0.178336990202412,0.163113787260413
611978,61,1978,2,1,47,0.821663009797588,0.751524208341502
611978,61,1978,2,1,49,0,0
611978,61,1978,3,1,47,1,0
611978,61,1978,9,30,46,0,0
611978,61,1978,9,30,47,1,0
611978,61,1978,9,40,46,0,0
611978,61,1978,9,40,47,1,0
611979,61,1979,1,1,46,1,0.0853620078883246
611979,61,1979,1,1,47,0,0
611979,61,1979,2,1,46,0.155453001125246,0.142183220816929
611979,61,1979,2,1,47,0.844546998874754,0.772454771294746
611979,61,1979,2,1,49,0,0
611979,61,1979,3,1,47,1,0
611979,61,1979,9,30,46,0,0
611979,61,1979,9,30,47,1,0
611979,61,1979,9,40,46,0,0
611979,61,1979,9,40,47,1,0
611980,61,1980,1,1,46,1,0.0853619706591186
611980,61,1980,1,1,47,0,0
611980,61,1980,2,1,46,0.291998345256591,0.267072791076287
611980,61,1980,2,1,47,0.708001654743409,0.647565238264594
611980,61,1980,2,1,49,0,0
611980,61,1980,3,1,47,1,0
611980,61,1980,9,30,46,0,0
611980,61,1980,9,30,47,1,0
611980,61,1980,9,40,46,0,0
611980,61,1980,9,40,47,1,0
611981,61,1981,1,1,46,1,0.0853620041072319
611981,61,1981,1,1,47,0,0
611981,61,1981,2,1,46,0.314743995666504,0.287876817415693
611981,61,1981,2,1,47,0.685256004333496,0.626761178477075
611981,61,1981,2,1,49,0,0
611981,61,1981,3,1,47,1,0
611981,61,1981,9,30,46,0,0
611981,61,1981,9,30,47,1,0
611981,61,1981,9,40,46,0,0
611981,61,1981,9,40,47,1,0
611982,61,1982,1,1,46,0.902824551035662,0.0110880217513146
611982,61,1982,1,1,47,0.0971754489643383,0.00119345834201598
611982,61,1982,2,1,46,0.175637337019404,0.173480250561154
611982,61,1982,2,1,47,0.824362662980596,0.814238269345515
611982,61,1982,2,1,49,0,0
611982,61,1982,3,1,47,1,0
611982,61,1982,9,30,46,0,0
611982,61,1982,9,30,47,1,0
611982,61,1982,9,40,46,0,0
611982,61,1982,9,40,47,1,0
611983,61,1983,1,1,46,0.943361353670502,0.0113804463182371
611983,61,1983,1,1,47,0.0566386463294975,0.000683272715786492
611983,61,1983,2,1,46,0.208774915430389,0.206256313509285
611983,61,1983,2,1,47,0.791225084569611,0.781679967456691
611983,61,1983,2,1,49,0,0
611983,61,1983,3,1,47,1,0
611983,61,1983,9,30,46,0,0
611983,61,1983,9,30,47,1,0
611983,61,1983,9,40,46,0,0
611983,61,1983,9,40,47,1,0
611984,61,1984,1,1,46,0.990859172799877,0.00517645050211056
611984,61,1984,1,1,47,0.00914082720012253,0.0000477535464662208
611984,61,1984,2,1,46,0.153074247534375,0.152274556430673
611984,61,1984,2,1,47,0.846925752465625,0.84250123952075
611984,61,1984,2,1,49,0,0
611984,61,1984,3,1,47,1,0
611984,61,1984,9,30,46,0,0
611984,61,1984,9,30,47,1,0
611984,61,1984,9,40,46,0,0
611984,61,1984,9,40,47,1,0
611985,61,1985,1,1,46,1,0.00499681611436817
611985,61,1985,1,1,47,0,0
611985,61,1985,2,1,46,0.134991774215643,0.134317245142935
611985,61,1985,2,1,47,0.865008225784357,0.860685938742697
611985,61,1985,2,1,49,0,0
611985,61,1985,3,1,47,1,0
611985,61,1985,9,30,46,0,0
611985,61,1985,9,30,47,1,0
611985,61,1985,9,40,46,0,0
611985,61,1985,9,40,47,1,0
611986,61,1986,1,1,46,1,0.00609305863911923
611986,61,1986,1,1,47,0,0
611986,61,1986,2,1,46,0.1471652967998,0.146268610016755
611986,61,1986,2,1,47,0.8528347032002,0.847638331344126
611986,61,1986,2,1,49,0,0
611986,61,1986,3,1,47,1,0
611986,61,1986,9,30,46,0,0
611986,61,1986,9,30,47,1,0
611986,61,1986,9,40,46,0,0
611986,61,1986,9,40,47,1,0
611987,61,1987,1,1,46,1,0.00370338205740378
611987,61,1987,1,1,47,0,0
611987,61,1987,2,1,46,0.203269776202268,0.202516990560268
611987,61,1987,2,1,47,0.796730223797732,0.793779627382328
611987,61,1987,2,1,49,0,0
611987,61,1987,3,1,47,1,0
611987,61,1987,9,30,46,0,0
611987,61,1987,9,30,47,1,0
611987,61,1987,9,40,46,0,0
611987,61,1987,9,40,47,1,0
611988,61,1988,1,1,46,1,0.00339967178244772
611988,61,1988,1,1,47,0,0
611988,61,1988,2,1,46,0.132427671039567,0.131977460423119
611988,61,1988,2,1,47,0.867572328960433,0.864622867794433
611988,61,1988,2,1,49,0,0
611988,61,1988,3,1,47,1,0
611988,61,1988,9,30,46,0,0
611988,61,1988,9,30,47,1,0
611988,61,1988,9,40,46,0,0
611988,61,1988,9,40,47,1,0
611989,61,1989,1,1,46,1,0.00602258158998732
611989,61,1989,1,1,47,0,0
611989,61,1989,2,1,46,0.139352995259358,0.1385137304756
611989,61,1989,2,1,47,0.860647004740642,0.855463687934413
611989,61,1989,2,1,49,0,0
611989,61,1989,3,1,47,1,0
611989,61,1989,9,30,46,0,0
611989,61,1989,9,30,47,1,0
611989,61,1989,9,40,46,0,0
611989,61,1989,9,40,47,1,0
611990,61,1990,1,1,46,1,0
611990,61,1990,1,1,47,0,0
611990,61,1990,2,1,46,0.183744379499198,0.183744379499198
611990,61,1990,2,1,47,0.816255620500802,0.816255620500802
611990,61,1990,2,1,49,0,0
611990,61,1990,3,1,47,1,0
611990,61,1990,9,30,46,0,0
611990,61,1990,9,30,47,1,0
611990,61,1990,9,40,46,0,0
611990,61,1990,9,40,47,1,0
611991,61,1991,1,1,46,1,0
611991,61,1991,1,1,47,0,0
611991,61,1991,2,1,46,0.121993473626803,0.121993473626803
611991,61,1991,2,1,47,0.878006526373197,0.878006526373197
611991,61,1991,2,1,49,0,0
611991,61,1991,3,1,47,1,0
611991,61,1991,9,30,46,0,0
611991,61,1991,9,30,47,1,0
611991,61,1991,9,40,46,0,0
611991,61,1991,9,40,47,1,0
611992,61,1992,1,1,46,1,0.00375897048304497
611992,61,1992,1,1,47,0,0
611992,61,1992,2,1,46,0.181816471274439,0.181133028525587
611992,61,1992,2,1,47,0.818183528725561,0.815108000991368
611992,61,1992,2,1,49,0,0
611992,61,1992,3,1,47,1,0
611992,61,1992,9,30,46,0,0
611992,61,1992,9,30,47,1,0
611992,61,1992,9,40,46,0,0
611992,61,1992,9,40,47,1,0
611993,61,1993,1,1,46,1,0.00289200034674326
611993,61,1993,1,1,47,0,0
611993,61,1993,2,1,46,0.107228710132429,0.106918604665545
611993,61,1993,2,1,47,0.892771289867571,0.890189394987712
611993,61,1993,2,1,49,0,0
611993,61,1993,3,1,47,1,0
611993,61,1993,9,30,46,0,0
611993,61,1993,9,30,47,1,0
611993,61,1993,9,40,46,0,0
611993,61,1993,9,40,47,1,0
611994,61,1994,1,1,46,1,0
611994,61,1994,1,1,47,0,0
611994,61,1994,2,1,46,0.162484425814448,0.162484425814448
611994,61,1994,2,1,47,0.837515574185552,0.837515574185552
611994,61,1994,2,1,49,0,0
611994,61,1994,3,1,47,1,0
611994,61,1994,9,30,46,0,0
611994,61,1994,9,30,47,1,0
611994,61,1994,9,40,46,0,0
611994,61,1994,9,40,47,1,0
611995,61,1995,1,1,46,1,0.00145709477454633
611995,61,1995,1,1,47,0,0
611995,61,1995,2,1,46,0.138134551343465,0.137933276210518
611995,61,1995,2,1,47,0.861865448656535,0.860609629014936
611995,61,1995,2,1,49,0,0
611995,61,1995,3,1,47,1,0
611995,61,1995,9,30,46,0,0
611995,61,1995,9,30,47,1,0
611995,61,1995,9,40,46,0,0
611995,61,1995,9,40,47,1,0
611996,61,1996,1,1,46,1,0
611996,61,1996,1,1,47,0,0
611996,61,1996,2,1,46,0.14002729416565,0.14002729416565
611996,61,1996,2,1,47,0.85997270583435,0.85997270583435
611996,61,1996,2,1,49,0,0
611996,61,1996,3,1,47,1,0
611996,61,1996,9,30,46,0,0
611996,61,1996,9,30,47,1,0
611996,61,1996,9,40,46,0,0
611996,61,1996,9,40,47,1,0
611997,61,1997,1,1,46,0,0
611997,61,1997,1,1,47,1,0.00000204842695819275
611997,61,1997,2,1,46,0.0815505301019231,0.0815503630516188
611997,61,1997,2,1,47,0.918449469898077,0.918447588521423
611997,61,1997,2,1,49,0,0
611997,61,1997,3,1,47,1,0
611997,61,1997,9,30,46,0,0
611997,61,1997,9,30,47,1,0
611997,61,1997,9,40,46,0,0
611997,61,1997,9,40,47,1,0
611998,61,1998,1,1,46,0,0
611998,61,1998,1,1,47,1,0
611998,61,1998,2,1,46,0.115326264438507,0.115326264438507
611998,61,1998,2,1,47,0.884673735561493,0.884673735561493
611998,61,1998,2,1,49,0,0
611998,61,1998,3,1,47,1,0
611998,61,1998,9,30,46,0,0
611998,61,1998,9,30,47,1,0
611998,61,1998,9,40,46,0,0
611998,61,1998,9,40,47,1,0
611999,61,1999,1,1,46,0,0
611999,61,1999,1,1,47,1,0.00000477995153470823
611999,61,1999,2,1,46,0.127489796605637,0.127489187210588
611999,61,1999,2,1,47,0.872510203394363,0.872506032837878
611999,61,1999,2,1,49,0,0
611999,61,1999,3,1,47,1,0
611999,61,1999,9,30,46,0,0
611999,61,1999,9,30,47,1,0
611999,61,1999,9,40,46,0,0
611999,61,1999,9,40,47,1,0
612000,61,2000,1,1,46,0,0
612000,61,2000,1,1,47,1,0
612000,61,2000,2,1,46,0.21761213493942827,0.21761213493942827
612000,61,2000,2,1,47,0.7823878650605718,0.7823878650605718
612000,61,2000,2,1,49,0,0
612000,61,2000,3,1,47,1,0
612000,61,2000,9,30,46,0,0
612000,61,2000,9,30,47,1,0
612000,61,2000,9,40,46,0,0
612000,61,2000,9,40,47,1,0
612001,61,2001,1,1,46,0,0
612001,61,2001,1,1,47,1,0.00019002375296912113
612001,61,2001,2,1,46,0.2196854509170389,0.2196437054631829
612001,61,2001,2,1,47,0.7803145490829612,0.7801662707838479
612001,61,2001,2,1,49,0,0
612001,61,2001,3,1,47,1,0
612001,61,2001,9,30,46,0,0
612001,61,2001,9,30,47,1,0
612001,61,2001,9,40,46,0,0
612001,61,2001,9,40,47,1,0
612002,61,2002,1,1,46,0,0
612002,61,2002,1,1,47,1,0.00007918910357934748
612002,61,2002,2,1,46,0.23394313772075712,0.23392461197339245
612002,61,2002,2,1,47,0.766056862279243,0.7659961989230282
612002,61,2002,2,1,49,0,0
612002,61,2002,3,1,47,1,0
612002,61,2002,9,30,46,0,0
612002,61,2002,9,30,47,1,0
612002,61,2002,9,40,46,0,0
612002,61,2002,9,40,47,1,0
612003,61,2003,1,1,46,0,0
612003,61,2003,1,1,47,1,0.0000612126220426652
612003,61,2003,2,1,46,0.21450215787701632,0.21448902763749886
612003,61,2003,2,1,47,0.7854978421229837,0.7854497597404585
612003,61,2003,2,1,49,0,0
612003,61,2003,3,1,47,1,0
612003,61,2003,9,30,46,0,0
612003,61,2003,9,30,47,1,0
612003,61,2003,9,40,46,0,0
612003,61,2003,9,40,47,1,0
612004,61,2004,1,1,46,0,0
612004,61,2004,1,1,47,1,0
612004,61,2004,2,1,46,0.21012757862975961,0.21012757862975961
612004,61,2004,2,1,47,0.7898724213702404,0.7898724213702404
612004,61,2004,2,1,49,0,0
612004,61,2004,3,1,47,1,0
612004,61,2004,9,30,46,0,0
612004,61,2004,9,30,47,1,0
612004,61,2004,9,40,46,0,0
612004,61,2004,9,40,47,1,0
612005,61,2005,1,1,46,0,0
612005,61,2005,1,1,47,1,0
612005,61,2005,2,1,46,0.24257507576453302,0.24257507576453302
612005,61,2005,2,1,47,0.757424924235467,0.757424924235467
612005,61,2005,2,1,49,0,0
612005,61,2005,3,1,47,1,0
612005,61,2005,9,30,46,0,0
612005,61,2005,9,30,47,1,0
612005,61,2005,9,40,46,0,0
612005,61,2005,9,40,47,1,0
612006,61,2006,1,1,46,0,0
612006,61,2006,1,1,47,1,0
612006,61,2006,2,1,46,0.231466869819158,0.231466869819158
612006,61,2006,2,1,47,0.768533130180842,0.768533130180842
612006,61,2006,2,1,49,0,0
612006,61,2006,3,1,47,1,0
612006,61,2006,9,30,46,0,0
612006,61,2006,9,30,47,1,0
612006,61,2006,9,40,46,0,0
612006,61,2006,9,40,47,1,0
612007,61,2007,1,1,46,0,0
612007,61,2007,1,1,47,1,0
612007,61,2007,2,1,46,0.20068931202291235,0.20068931202291235
612007,61,2007,2,1,47,0.7993106879770877,0.7993106879770877
612007,61,2007,2,1,49,0,0
612007,61,2007,3,1,47,1,0
612007,61,2007,9,30,46,0,0
612007,61,2007,9,30,47,1,0
612007,61,2007,9,40,46,0,0
612007,61,2007,9,40,47,1,0
612008,61,2008,1,1,46,0,0
612008,61,2008,1,1,47,1,0.00012852919754937665
612008,61,2008,2,1,46,0.17499357271402866,0.17497108093055141
612008,61,2008,2,1,47,0.814666702004925,0.8145619935474461
612008,61,2008,2,1,49,0.010339725281046517,0.010338396324453263
612008,61,2008,3,1,47,1,0
612008,61,2008,9,30,46,0,0
612008,61,2008,9,30,47,1,0
612008,61,2008,9,40,46,0,0
612008,61,2008,9,40,47,1,0
612009,61,2009,1,1,46,0,0
612009,61,2009,1,1,47,1,0
612009,61,2009,2,1,46,0.19735752725265626,0.19502965841685416
612009,61,2009,2,1,47,0.7947605185262292,0.7853861700088066
612009,61,2009,2,1,49,0.00788195422111454,0.0077889851013045715
612009,61,2009,3,1,47,1,0.011795186473034706
612009,61,2009,9,30,46,0,0
612009,61,2009,9,30,47,1,0
612009,61,2009,9,40,46,0,0
612009,61,2009,9,40,47,1,0
612010,61,2010,1,1,46,0,0
612010,61,2010,1,1,47,1,0
612010,61,2010,2,1,46,0.2311184482047049,0.22893351729776687
612010,61,2010,2,1,47,0.7476701430862391,0.7406018730432654
612010,61,2010,2,1,49,0.021211408709055853,0.021010881824126866
612010,61,2010,3,1,47,1,0.00945372783484082
612010,61,2010,9,30,46,0,0
612010,61,2010,9,30,47,1,0
612010,61,2010,9,40,46,0,0
612010,61,2010,9,40,47,1,0
612011,61,2011,1,1,46,0,0
612011,61,2011,1,1,47,1,0
612011,61,2011,2,1,46,0.19029047328864512,0.18760012816405
612011,61,2011,2,1,47,0.7572421479299352,0.7465361851688302
612011,61,2011,2,1,49,0.05246737878141965,0.05172558990326197
612011,61,2011,3,1,47,1,0.014138096763857739
612011,61,2011,9,30,46,0,0
612011,61,2011,9,30,47,1,0
612011,61,2011,9,40,46,0,0
612011,61,2011,9,40,47,1,0
612012,61,2012,1,1,46,0,0
612012,61,2012,1,1,47,1,0
612012,61,2012,2,1,46,0.18443128804836717,0.18191197408332127
612012,61,2012,2,1,47,0.7789703800119628,0.7683297182376625
612012,61,2012,2,1,49,0.03659833193966988,0.03609840218410251
612012,61,2012,3,1,47,1,0.013659905494913643
612012,61,2012,9,30,46,0,0
612012,61,2012,9,30,47,1,0
612012,61,2012,9,40,46,0,0
612012,61,2012,9,40,47,1,0
612013,61,2013,1,1,46,0,0
612013,61,2013,1,1,47,1,0
612013,61,2013,2,1,46,0.18034011599331565,0.17823763722918487
612013,61,2013,2,1,47,0.7757805042857219,0.7667361381617263
612013,61,2013,2,1,49,0.04387937972096256,0.043367815981866516
612013,61,2013,3,1,47,1,0.011658408627222384
612013,61,2013,9,30,46,0,0
612013,61,2013,9,30,47,1,0
612013,61,2013,9,40,46,0,0
612013,61,2013,9,40,47,1,0
612014,61,2014,1,1,46,0,0
612014,61,2014,1,1,47,1,0
612014,61,2014,2,1,46,0.08423742425348617,0.08276426030070011
612014,61,2014,2,1,47,0.8478669949109167,0.833039296833383
612014,61,2014,2,1,49,0.06789558083559716,0.06670820689667553
612014,61,2014,3,1,47,1,0.017488235969241366
612014,61,2014,9,30,46,0,0
612014,61,2014,9,30,47,1,0
612014,61,2014,9,40,46,0,0
612014,61,2014,9,40,47,1,0
612015,61,2015,1,1,46,0,0
612015,61,2015,1,1,47,1,0
612015,61,2015,2,1,46,0.08140208245807264,0.0798302952017193
612015,61,2015,2,1,47,0.8423628546917752,0.8260977278025228
612015,61,2015,2,1,49,0.07623506285015215,0.07476304522287729
612015,61,2015,3,1,47,1,0.019308931772880636
612015,61,2015,9,30,46,0,0
612015,61,2015,9,30,47,1,0
612015,61,2015,9,40,46,0,0
612015,61,2015,9,40,47,1,0
612016,61,2016,1,1,46,0,0
612016,61,2016,1,1,47,1,0
612016,61,2016,2,1,46,0.06973557514258202,0.06928589169250016
612016,61,2016,2,1,47,0.8924497754557373,0.8866948950631804
612016,61,2016,2,1,49,0.03781464940168061,0.03757080510883845
612016,61,2016,3,1,47,1,0.006448408135480963
612016,61,2016,9,30,46,0,0
612016,61,2016,9,30,47,1,0
612016,61,2016,9,40,46,0,0
612016,61,2016,9,40,47,1,0
612017,61,2017,1,1,46,0,0
612017,61,2017,1,1,47,1,0
612017,61,2017,2,1,46,0.08465554304432388,0.08433612074240261
612017,61,2017,2,1,47,0.8519631227507075,0.8487484954264392
612017,61,2017,2,1,49,0.0633813342049686,0.06314218374957559
612017,61,2017,3,1,47,1,0.003685790041082719
612017,61,2017,9,30,46,0,0
612017,61,2017,9,30,47,1,0.00008741004049998544
612017,61,2017,9,40,46,0,0
612017,61,2017,9,40,47,1,0
612018,61,2018,1,1,46,0,0
612018,61,2018,1,1,47,1,0
612018,61,2018,2,1,46,0.09303227056885358,0.09231804849903036
612018,61,2018,2,1,47,0.880413365238861,0.8736543056977361
612018,61,2018,2,1,49,0.02655436419228529,0.026350502533956557
612018,61,2018,3,1,47,1,0.0076611158303014765
612018,61,2018,9,30,46,0,0
612018,61,2018,9,30,47,1,0.0000160274389755261
612018,61,2018,9,40,46,0,0
612018,61,2018,9,40,47,1,0
612019,61,2019,1,1,46,0,0
612019,61,2019,1,1,47,1,0
612019,61,2019,2,1,46,0.08746305588012922,0.08717694007227636
612019,61,2019,2,1,47,0.9044128363320976,0.9014542521996807
612019,61,2019,2,1,49,0.008124107787773128,0.008097531587806274
612019,61,2019,3,1,47,1,0.00190110812338363
612019,61,2019,9,30,46,0,0
612019,61,2019,9,30,47,1,0.0013701680168530666
612019,61,2019,9,40,46,0,0
612019,61,2019,9,40,47,1,0
612020,61,2020,1,1,46,0,0
612020,61,2020,1,1,47,1,0
612020,61,2020,2,1,46,0.052177983369128246,0.051963008918716955
612020,61,2020,2,1,47,0.9478220166308716,0.9439169688701815
612020,61,2020,2,1,49,0,0
612020,61,2020,3,1,47,1,0.003002611861002378
612020,61,2020,9,30,46,0,0
612020,61,2020,9,30,47,1,0.0011174103500990586
612020,61,2020,9,40,46,0,0
612020,61,2020,9,40,47,1,0
612021,61,2021,1,1,46,0,0
612021,61,2021,1,1,47,1,0
612021,61,2021,2,1,46,0.06515190994840794,0.06465793665570244
612021,61,2021,2,1,47,0.934848090051592,0.9277601936324706
612021,61,2021,2,1,49,0,0
612021,61,2021,3,1,47,1,0.006557851838060365
612021,61,2021,9,30,46,0.0404040404040404,0.00004137445954612218
612021,61,2021,9,30,47,0.9595959595959596,0.0009826434142204017
612021,61,2021,9,40,46,0,0
612021,61,2021,9,40,47,1,0
612022,61,2022,1,1,46,0,0
612022,61,2022,1,1,47,1,0
612022,61,2022,2,1,46,0.0568217013272498,0.05632052232380183
612022,61,2022,2,1,47,0.9431782986727503,0.9348592735685888
612022,61,2022,2,1,49,0,0
612022,61,2022,3,1,47,1,0.007345178463128103
612022,61,2022,9,30,46,0,0
612022,61,2022,9,30,47,1,0.0014750256444813828
612022,61,2022,9,40,46,0,0
612022,61,2022,9,40,47,1,0
612023,61,2023,1,1,46,0,0
612023,61,2023,1,1,47,1,0
612023,61,2023,2,1,46,0.05779240314528446,0.05732548706446203
612023,61,2023,2,1,47,0.9422075968547156,0.9345953181727135
612023,61,2023,2,1,49,0,0
612023,61,2023,3,1,47,1,0.006773022225760872
612023,61,2023,9,30,46,0,0
612023,61,2023,9,30,47,1,0.0013061725370638062
612023,61,2023,9,40,46,0,0
612023,61,2023,9,40,47,1,0
612024,61,2024,1,1,46,0,0
612024,61,2024,1,1,47,1,0
612024,61,2024,2,1,46,0.05866837765270102,0.057953626045757343
612024,61,2024,2,1,47,0.941331622347299,0.9298634632357157
612024,61,2024,2,1,49,0,0
612024,61,2024,3,1,47,1,0.006588363535746234
